HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Port
0,0,0,18.0,0,0.0,0.0,0.0,702.0,0.0,False,1,0
2,0,0,29.0,0,3284.0,84.0,0.0,0.0,2.0,False,5,0
2,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,19.0,0,1301.0,0.0,31.0,1.0,0.0,True,1,0
0,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
2,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
1,0,2,36.0,1,1.0,10029.0,1.0,1679.0,27.0,True,0,1
0,1,2,59.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,24.0,0,261.0,0.0,780.0,0.0,0.0,True,1,1
2,0,2,31.0,0,725.0,0.0,747.0,0.0,0.0,False,1,0
2,0,0,23.0,0,197.0,76.0,5635.0,7.0,0.0,True,1,1
2,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
1,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,0,0,51.0,0,0.0,3571.0,106.0,0.0,0.0,True,0,0
2,0,0,22.0,0,223.0,0.0,630.0,14.0,0.0,True,5,0
2,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,0,0,16.0,0,2083.0,0.0,10.0,0.0,0.0,False,1,1
2,0,0,24.0,0,623.0,0.0,501.0,304.0,776.0,False,1,1
2,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,0,0,31.0,0,210.0,20.0,0.0,1027.0,199.0,False,1,0
0,0,0,34.0,0,1242.0,444.0,0.0,22.0,0.0,False,3,1
0,0,2,20.0,0,0.0,0.0,847.0,0.0,0.0,True,3,1
0,0,0,19.0,0,0.0,2077.0,0.0,0.0,0.0,True,1,0
0,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,35.0,0,988.0,0.0,830.0,2.0,0.0,False,1,0
0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
1,0,2,28.82793046746535,0,269.0,2171.0,2.0,2.0,0.0,True,2,1
1,0,2,58.0,0,0.0,3448.0,0.0,737.0,2193.0,False,2,1
1,0,0,56.0,0,153.0,1750.0,0.0,334.0,1539.0,False,2,1
0,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
2,0,0,43.0,0,11.0,0.0,1297.0,38.0,0.0,True,1,0
2,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,0,0,24.0,0,3.0,1018.0,687.0,50.0,304.8547912992357,True,3,1
0,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,32.0,0,0.0,235.0,0.0,474.0,0.0,False,3,1
2,0,0,32.0,0,1016.0,0.0,307.0,5.0,304.8547912992357,True,1,1
0,1,0,61.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,64.0,0,2147.0,0.0,191.0,59.0,0.0,False,5,1
0,0,0,21.0,0,457.0,79.0,1134.0,0.0,0.0,False,4,0
0,0,1,26.0,0,0.0,9.0,0.0,0.0,1376.0,False,1,1
1,0,2,35.0,0,87.0,1719.0,2750.0,0.0,79.0,True,0,0
0,0,0,43.0,0,957.0,0.0,1.0,0.0,39.0,False,4,0
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
1,0,0,56.0,0,0.0,10.0,0.0,9319.0,1225.0,False,2,0
1,1,2,45.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,3,1
0,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,46.0,0,0.0,4.0,834.0,0.0,32.0,True,1,1
0,0,0,32.0,0,2756.0,125.0,9.0,0.0,103.0,False,1,1
0,0,0,20.0,0,0.0,358.0,287.0,0.0,304.8547912992357,False,1,0
0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,28.0,0,0.0,0.0,0.0,882.0,0.0,False,3,0
0,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,16.0,0,0.0,769.0,0.0,0.0,7.0,True,1,1
0,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,24.0,0,530.0,0.0,0.0,0.0,179.0,False,3,1
0,0,0,22.0,0,61.0,0.0,214.0,445.0,304.8547912992357,True,1,0
0,0,0,21.0,0,36.0,162.0,0.0,588.0,0.0,True,3,1
0,0,0,38.0,0,0.0,1.0,0.0,786.0,0.0,False,4,0
1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,False,0,0
0,0,0,79.0,0,610.0,458.07720329024676,0.0,200.0,5.0,False,3,0
0,0,1,22.0,0,479.0,34.0,0.0,29.0,4.0,False,1,0
0,0,2,42.0,0,642.0,282.0,0.0,0.0,0.0,True,3,0
2,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
1,1,0,52.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
0,1,0,43.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,30.0,0,1120.0,0.0,0.0,0.0,794.0,False,1,1
0,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
0,0,0,46.0,0,819.0,31.0,0.0,49.0,2.0,False,1,0
1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,0,0,20.0,0,0.0,219.0,0.0,5.0,3283.0,False,0,0
2,0,0,35.0,0,1337.0,49.0,57.0,0.0,0.0,False,1,1
2,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,26.0,1,1033.0,172.0,26.0,0.0,518.0,False,1,0
0,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,23.0,0,0.0,0.0,2102.0,0.0,0.0,True,1,1
0,0,0,26.0,0,1331.0,0.0,973.0,484.0,0.0,False,5,0
2,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
1,0,2,35.0,0,54.0,493.0,12.0,6691.0,253.0,False,6,1
2,0,0,18.0,0,1092.0,31.0,309.0,0.0,0.0,False,1,0
2,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,15.0,0,0.0,0.0,19.0,352.0,326.0,False,1,1
0,0,1,18.0,0,648.0,19.0,0.0,0.0,4.0,True,1,1
1,0,0,41.0,0,4.0,4619.0,0.0,251.0,213.0,True,0,0
0,0,2,36.0,0,0.0,0.0,0.0,474.0,12.0,False,3,0
0,0,0,33.0,0,1042.0,50.0,0.0,9.0,0.0,False,1,0
0,0,2,41.0,0,4.0,737.0,0.0,51.0,0.0,False,4,1
1,0,2,47.0,0,1904.0,18.0,0.0,89.0,4411.0,False,2,1
1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
0,0,0,36.0,0,0.0,52.0,8.0,0.0,4160.0,False,3,1
0,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,24.0,0,5.0,1.0,7.0,0.0,895.0,False,3,0
2,0,0,16.0,0,1285.0,458.07720329024676,14.0,1386.0,0.0,False,1,1
2,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,24.0,0,1157.0,0.0,0.0,131.0,0.0,True,1,1
2,0,0,35.0,0,1307.0,0.0,0.0,2.0,0.0,False,1,1
1,0,0,26.0,0,0.0,21.0,10424.0,1373.0,7218.0,False,6,1
1,0,2,39.0,0,10.0,199.0,0.0,6216.0,101.0,False,6,1
0,0,0,18.0,0,8.0,1.0,4.0,419.0,304.0,True,1,0
0,0,0,23.0,0,0.0,381.0,142.0,0.0,261.0,False,3,1
0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,38.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,31.0,0,433.0,111.0,238.0,86.0,0.0,False,1,0
2,0,0,49.0,0,1176.0,0.0,20.0,103.0,0.0,False,4,1
2,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,2,23.0,0,228.0,1451.0,912.0,3.0,0.0,True,1,1
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
2,1,0,11.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,1,1
2,0,1,30.0,1,600.0,31.0,1.0,659.0,191.0,False,1,1
2,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,0,2,21.0,0,639.0,0.0,0.0,0.0,0.0,False,1,0
1,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,0,2,27.0,0,0.0,867.0,0.0,20.0,1371.0,False,6,0
1,0,2,29.0,1,530.0,418.0,0.0,311.1387779083431,9129.0,False,6,0
1,1,0,25.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,6,1
1,0,0,54.0,0,0.0,8246.0,0.0,56.0,118.0,True,6,1
0,0,0,46.0,0,971.0,0.0,20.0,0.0,5.0,False,4,1
0,0,0,18.0,0,224.687617481203,794.0,16.0,0.0,0.0,True,3,1
1,0,2,22.0,0,1961.0,82.0,0.0,3025.0,2406.0,False,2,1
1,1,2,29.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,4,1
1,0,2,26.0,0,606.0,1080.0,0.0,2011.0,0.0,False,4,1
0,0,2,36.0,0,0.0,1808.0,0.0,344.0,0.0,True,1,1
0,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
0,0,1,56.0,0,1309.0,0.0,69.0,1.0,0.0,False,1,1
0,0,0,20.0,0,542.0,175.0,0.0,5.0,0.0,True,1,1
0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,35.0,0,4608.0,0.0,926.0,382.0,0.0,False,1,1
0,0,0,13.0,0,0.0,0.0,60.0,1.0,5147.0,False,3,0
0,0,0,21.0,0,1.0,0.0,143.0,558.0,1.0,False,1,1
0,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
1,0,0,32.0,0,8151.0,2052.0,1919.0,7352.0,754.0,False,4,0
0,0,0,20.0,0,0.0,15.0,455.0,95.0,0.0,True,1,1
2,0,0,44.0,0,2575.0,3.0,20.0,0.0,304.8547912992357,False,1,0
0,0,2,22.0,0,0.0,0.0,0.0,1600.0,168.0,True,1,1
1,0,0,39.0,0,3926.0,2030.0,0.0,1483.0,611.0,False,0,0
1,0,0,19.0,0,0.0,3750.0,0.0,0.0,41.0,True,0,0
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,1,12.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,1,32.0,0,793.0,0.0,0.0,0.0,0.0,False,4,0
0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,2,18.0,0,1471.0,59.0,95.0,1109.0,330.0,False,1,1
1,0,2,49.0,1,9.0,179.0,0.0,3.0,7865.0,False,6,0
2,1,0,61.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,25.0,0,0.0,181.0,671.0,0.0,0.0,True,3,0
0,0,2,51.0,0,6.0,0.0,706.0,0.0,0.0,True,1,0
1,1,0,56.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
0,0,0,31.0,0,25.0,712.0,0.0,16.0,0.0,True,3,1
0,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,1,17.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,3,0
0,0,1,47.0,0,83.0,1.0,0.0,654.0,3.0,True,3,1
1,0,0,25.0,0,0.0,3.0,0.0,763.0,3541.0,False,0,0
1,0,0,28.0,0,29.0,394.0,0.0,712.0,4360.0,False,0,0
1,0,0,32.0,0,0.0,419.0,0.0,1984.0,521.0,False,0,0
1,1,2,56.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
2,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,1,0,11.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
0,0,0,24.0,0,0.0,464.0,321.0,0.0,90.0,True,1,1
0,0,0,41.0,0,256.0,109.0,0.0,340.0,0.0,False,1,0
0,0,2,29.0,0,0.0,0.0,22.0,738.0,0.0,False,1,1
1,1,2,59.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
0,0,0,31.0,0,0.0,679.0,0.0,0.0,213.0,True,3,1
0,0,0,16.0,0,43.0,0.0,0.0,1893.0,119.0,False,1,1
2,0,0,65.0,0,56.0,0.0,1081.0,21.0,0.0,False,1,0
2,0,0,21.0,0,0.0,1.0,2832.0,0.0,0.0,True,1,0
0,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,37.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,3,1
0,0,0,42.0,0,5049.0,477.0,0.0,0.0,0.0,False,3,0
0,0,2,36.0,0,0.0,0.0,846.0,0.0,0.0,True,3,0
0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,1,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,2,19.0,0,107.0,0.0,505.0,48.0,0.0,False,1,0
0,0,0,26.0,0,0.0,910.0,13.0,10.0,15.0,False,1,0
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,26.0,0,1528.0,1.0,0.0,0.0,0.0,False,1,0
0,0,0,35.0,0,0.0,116.0,51.0,0.0,701.0,False,1,0
0,0,2,24.0,0,0.0,0.0,0.0,704.0,0.0,False,1,1
0,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,2,40.0,0,0.0,3815.0,0.0,322.0,0.0,True,2,0
0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,20.0,0,859.0,3.0,0.0,939.0,0.0,False,1,0
2,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,2,26.0,0,7.0,751.0,0.0,38.0,0.0,True,1,1
0,0,0,13.0,0,0.0,63.0,54.0,20.0,916.0,False,1,0
0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
2,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
1,0,0,40.0,0,0.0,553.0,10.0,2787.0,52.0,False,0,1
2,0,0,34.0,1,38.0,0.0,606.0,0.0,404.0,False,4,0
1,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,0,0,29.0,0,0.0,4198.0,227.0,1.0,1415.0,True,0,1
0,0,0,40.0,0,814.0,12.0,2.0,311.1387779083431,79.0,True,3,1
0,0,0,16.0,0,0.0,1.0,0.0,311.1387779083431,61.0,False,1,0
0,0,0,37.0,0,732.0,458.07720329024676,173.72916912197996,156.0,0.0,False,3,0
2,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
2,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,2,39.0,0,98.0,0.0,125.0,0.0,1082.0,False,1,1
0,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
0,0,0,40.0,0,151.0,0.0,713.0,0.0,0.0,True,4,0
0,0,0,63.0,0,0.0,281.0,94.0,0.0,270.0,True,1,1
2,0,0,32.0,0,382.0,0.0,477.0,22.0,2.0,True,5,0
0,0,0,47.0,0,1.0,17.0,0.0,1069.0,0.0,False,1,1
0,0,2,23.0,0,0.0,306.0,392.0,9.0,13.0,False,1,0
0,0,0,23.0,0,0.0,7.0,0.0,190.0,501.0,False,1,1
2,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
1,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,0,0,29.0,0,6.0,5.0,0.0,6235.0,434.0,False,6,0
0,0,0,21.0,0,582.0,0.0,0.0,148.0,53.0,False,3,0
0,0,0,23.0,0,576.0,207.0,0.0,0.0,9.0,False,4,0
1,0,0,26.0,1,0.0,0.0,0.0,0.0,0.0,True,0,1
1,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
0,1,1,20.0,0,0.0,0.0,0.0,311.1387779083431,0.0,True,3,0
1,0,0,48.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,25.0,0,322.0,0.0,81.0,3.0,298.0,True,3,0
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
2,0,0,29.0,0,523.0,0.0,21.0,4.0,811.0,False,4,1
0,0,0,21.0,0,41.0,651.0,2.0,29.0,0.0,False,1,0
0,0,0,20.0,0,949.0,0.0,0.0,5.0,0.0,False,4,0
0,0,0,34.0,0,0.0,160.0,0.0,611.0,44.0,False,3,0
0,1,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,13.0,0,0.0,0.0,0.0,0.0,1513.0,False,1,1
2,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
1,0,0,34.0,0,0.0,914.0,0.0,2433.0,647.0,True,6,1
1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
0,1,0,43.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,20.0,0,0.0,4.0,761.0,22.0,1.0,True,4,0
2,0,0,45.0,0,878.0,0.0,430.0,0.0,0.0,False,1,0
1,0,0,35.0,0,0.0,725.0,3415.0,311.1387779083431,1.0,False,5,1
0,0,0,21.0,0,1961.0,96.0,0.0,54.0,40.0,False,1,0
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,1,46.0,0,0.0,153.0,173.72916912197996,0.0,397.0,False,1,0
0,0,0,22.0,0,261.0,0.0,0.0,107.0,1132.0,False,1,1
0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,1,60.0,0,0.0,0.0,789.0,283.0,3.0,False,1,0
0,0,1,48.0,0,0.0,2.0,72.0,554.0,143.0,False,3,0
0,0,2,18.0,0,51.0,339.0,1.0,0.0,436.0,True,4,1
0,0,0,31.0,0,1364.0,0.0,0.0,0.0,21.0,False,1,1
1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,0,2,41.0,0,717.0,641.0,2.0,1559.0,4828.0,False,6,0
0,0,0,26.0,0,168.0,458.07720329024676,382.0,166.0,0.0,True,1,1
0,0,0,29.0,0,0.0,43.0,693.0,0.0,0.0,True,1,0
0,0,0,24.0,0,666.0,938.0,1.0,0.0,304.8547912992357,False,4,1
0,0,0,25.0,0,10.0,0.0,908.0,5.0,0.0,True,1,0
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
1,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
0,0,0,28.0,0,0.0,0.0,0.0,525.0,1889.0,False,1,1
2,0,0,21.0,0,2206.0,0.0,353.0,0.0,19.0,False,5,0
0,0,0,25.0,0,0.0,528.0,8.0,153.0,0.0,False,1,0
2,0,2,47.0,0,275.0,0.0,173.72916912197996,24.0,0.0,True,1,1
2,1,1,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,0,0,24.0,0,0.0,0.0,56.0,564.0,880.0,False,1,1
2,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,16.0,0,0.0,0.0,19.0,971.0,0.0,False,4,1
2,0,0,23.0,0,263.0,0.0,1548.0,44.0,0.0,True,1,1
2,0,0,16.0,0,271.0,0.0,2251.0,117.0,0.0,True,1,0
0,0,0,29.0,0,30.0,0.0,605.0,267.0,6.0,False,3,0
0,0,0,46.0,0,1.0,0.0,898.0,0.0,96.0,True,4,0
0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,24.0,0,1231.0,0.0,0.0,1.0,3.0,True,1,1
0,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,38.0,0,218.0,0.0,586.0,770.0,0.0,False,1,1
0,1,0,57.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,28.82793046746535,0,0.0,13.0,643.0,47.0,0.0,True,1,0
0,0,0,38.0,0,6.0,2324.0,0.0,0.0,0.0,True,3,0
0,0,0,28.0,0,607.0,0.0,0.0,227.0,0.0,True,3,1
2,0,0,25.0,0,922.0,0.0,1.0,91.0,0.0,False,4,0
2,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,33.0,0,705.0,0.0,1905.0,13.0,0.0,True,1,0
0,0,0,35.0,0,202.0,1309.0,60.0,0.0,0.0,True,1,1
0,0,0,24.0,0,290.0,64.0,413.0,35.0,0.0,True,1,1
1,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,2,8.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
2,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,26.0,0,41.0,0.0,444.0,572.0,0.0,False,5,1
1,0,2,43.0,0,0.0,1001.0,0.0,2393.0,0.0,False,0,0
1,0,0,70.0,0,241.0,1065.0,0.0,2290.0,2.0,True,6,1
0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,2,37.0,0,0.0,0.0,163.0,0.0,486.0,True,1,1
0,0,0,15.0,0,0.0,400.0,0.0,0.0,702.0,False,1,0
1,0,2,20.0,0,0.0,290.0,0.0,1866.0,217.0,False,2,1
1,0,2,36.0,1,13.0,196.0,3.0,0.0,12323.0,False,6,1
0,0,0,14.0,0,0.0,56.0,173.72916912197996,0.0,2.0,True,1,1
0,0,0,21.0,0,38.0,1.0,591.0,1.0,31.0,True,4,1
0,0,0,28.0,0,89.0,3.0,571.0,258.0,0.0,False,1,0
2,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,0,0,26.0,0,0.0,0.0,827.0,1.0,0.0,False,1,0
0,0,0,25.0,0,662.0,34.0,0.0,79.0,148.0,False,1,0
0,0,0,29.0,0,0.0,10.0,0.0,594.0,120.0,False,1,1
1,0,2,39.0,1,0.0,2868.0,0.0,5.0,1968.0,True,0,0
0,0,0,18.0,0,0.0,0.0,0.0,87.0,1232.0,True,1,0
1,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
0,0,0,28.0,0,467.0,458.07720329024676,0.0,0.0,307.0,False,3,0
0,0,0,18.0,0,0.0,0.0,2728.0,0.0,304.8547912992357,True,1,1
0,0,0,30.0,0,0.0,6.0,621.0,311.1387779083431,433.0,False,1,0
0,0,0,35.0,0,35.0,0.0,14.0,0.0,816.0,True,4,1
0,0,0,26.0,0,0.0,196.0,0.0,0.0,487.0,True,1,1
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,1,42.0,0,0.0,458.07720329024676,0.0,214.0,50.0,True,3,1
0,0,0,36.0,0,1.0,716.0,3.0,0.0,57.0,True,1,0
0,0,0,31.0,0,1177.0,2.0,0.0,311.1387779083431,1.0,False,1,0
0,0,2,27.0,0,3905.0,7.0,0.0,4.0,53.0,False,3,0
1,0,0,25.0,0,0.0,4313.0,0.0,175.0,60.0,True,6,1
0,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,2,51.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
